PhraseId	SentenceId	Phrase	Sentiment
2619	101	is -RRB- the comedy equivalent of Saddam Hussein , and	1
2620	101	is -RRB- the comedy equivalent of Saddam Hussein ,	1
2621	101	is -RRB- the comedy equivalent of Saddam Hussein	1
2623	101	the comedy equivalent of Saddam Hussein	1
2632	101	'm just about ready to go to the U.N. and ask permission for a preemptive strike	1
2634	101	about ready to go to the U.N. and ask permission for a preemptive strike	2
2635	101	ready to go to the U.N. and ask permission for a preemptive strike	1
2637	101	to go to the U.N. and ask permission for a preemptive strike	2
2638	101	go to the U.N. and ask permission for a preemptive strike	1
2645	101	ask permission for a preemptive strike	2
2656	102	A surprisingly ` solid ' achievement by director	3
2657	102	A surprisingly ` solid ' achievement	3
2658	102	surprisingly ` solid ' achievement	4
2666	102	Malcolm D. Lee and writer John Ridley	2
2704	103	who was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
2705	103	was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
2708	103	the prisoner -LRB- and ultimately the victim -RRB- of history	2
2709	103	the prisoner -LRB- and ultimately the victim -RRB-	2
2712	103	-LRB- and ultimately the victim -RRB-	2
2713	103	and ultimately the victim -RRB-	1
2719	104	Changing Lanes tries for more .	3
2727	105	Shyamalan should stop trying to please his mom .	1
2729	105	should stop trying to please his mom .	2
2730	105	should stop trying to please his mom	1
2746	106	stylized Swedish fillm about a modern city	3
2758	106	all the religious and civic virtues that hold society in place are in tatters	2
2759	106	all the religious and civic virtues that hold society in place	2
2760	106	all the religious and civic virtues	2
2761	106	the religious and civic virtues	2
2783	107	's most thoughtful films about art , ethics , and the cost of moral compromise .	4
2784	107	's most thoughtful films about art , ethics , and the cost of moral compromise	4
2785	107	most thoughtful films about art , ethics , and the cost of moral compromise	3
2789	107	about art , ethics , and the cost of moral compromise	3
2790	107	art , ethics , and the cost of moral compromise	2
2808	108	is so consistently unimaginative	1
2823	108	the film is with the aid of those wisecracking Mystery Science Theater 3000 guys	2
2824	108	is with the aid of those wisecracking Mystery Science Theater 3000 guys	2
2825	108	with the aid of those wisecracking Mystery Science Theater 3000 guys	2
2826	108	the aid of those wisecracking Mystery Science Theater 3000 guys	2
2829	108	of those wisecracking Mystery Science Theater 3000 guys	2
2830	108	those wisecracking Mystery Science Theater 3000 guys	2
2831	108	wisecracking Mystery Science Theater 3000 guys	3
2833	108	Mystery Science Theater 3000 guys	2
2848	109	returns to narrative filmmaking with a visually masterful work of quiet power .	4
2849	109	returns to narrative filmmaking with a visually masterful work of quiet power	4
2851	109	to narrative filmmaking with a visually masterful work of quiet power	3
2852	109	narrative filmmaking with a visually masterful work of quiet power	4
2853	109	filmmaking with a visually masterful work of quiet power	4
2855	109	with a visually masterful work of quiet power	4
2856	109	a visually masterful work of quiet power	4
2872	110	that plays like some weird Masterpiece Theater sketch with neither	1
2873	110	plays like some weird Masterpiece Theater sketch with neither	1
2874	110	like some weird Masterpiece Theater sketch with neither	2
2875	110	some weird Masterpiece Theater sketch with neither	1
2876	110	some weird Masterpiece Theater sketch	2
2877	110	weird Masterpiece Theater sketch	2
2884	110	a point of view nor a compelling reason for being	2
2897	111	Takes one character we do n't like and	2
2898	111	Takes one character we do n't like	2
2914	111	into a battle of wills that is impossible to care about and is n't very funny	1
2915	111	a battle of wills that is impossible to care about and is n't very funny	1
2918	111	of wills that is impossible to care about and is n't very funny	2
2919	111	wills that is impossible to care about and is n't very funny	1
2921	111	that is impossible to care about and is n't very funny	1
2922	111	is impossible to care about and is n't very funny	0
2923	111	is impossible to care about and	1
2932	112	if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade	1
2933	112	you appreciate the one-sided theme to Lawrence 's over-indulgent tirade	2
2934	112	appreciate the one-sided theme to Lawrence 's over-indulgent tirade	2
2935	112	appreciate the one-sided theme	2
2941	112	to Lawrence 's over-indulgent tirade	1
2942	112	Lawrence 's over-indulgent tirade	1
2957	112	enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest	1
2958	112	the big screen postcard that is a self-glorified Martin Lawrence lovefest	1
2963	112	that is a self-glorified Martin Lawrence lovefest	2
2964	112	is a self-glorified Martin Lawrence lovefest	2
2965	112	a self-glorified Martin Lawrence lovefest	2
2966	112	self-glorified Martin Lawrence lovefest	2
2993	113	dupe the viewer into taking it all as Very Important	1
2998	113	into taking it all as Very Important	2
2999	113	taking it all as Very Important	2
3006	113	simply because the movie is ugly to look at and not a Hollywood product	0
3008	113	because the movie is ugly to look at and not a Hollywood product	1
3009	113	the movie is ugly to look at and not a Hollywood product	0
3010	113	is ugly to look at and not a Hollywood product	1
3011	113	ugly to look at and not a Hollywood product	0
3013	113	to look at and not a Hollywood product	2
3014	113	look at and not a Hollywood product	2
3016	113	at and not a Hollywood product	2
3023	114	Whenever it threatens to get bogged down in earnest dramaturgy	1
3025	114	it threatens to get bogged down in earnest dramaturgy	1
3026	114	threatens to get bogged down in earnest dramaturgy	2
3028	114	to get bogged down in earnest dramaturgy	1
3029	114	get bogged down in earnest dramaturgy	1
3031	114	bogged down in earnest dramaturgy	0
3045	114	like a surge through swirling rapids or a leap from pinnacle to pinnacle	3
3046	114	a surge through swirling rapids or a leap from pinnacle to pinnacle	2
3047	114	a surge through swirling rapids or	2
3048	114	a surge through swirling rapids	2
3055	114	a leap from pinnacle to pinnacle	4
3067	115	, the film makes it seem , is not a hobby that attracts the young and fit .	2
3074	115	is not a hobby that attracts the young and fit .	2
3075	115	is not a hobby that attracts the young and fit	2
3077	115	a hobby that attracts the young and fit	2
3080	115	that attracts the young and fit	3
3087	116	But when it does , you 're entirely unprepared .	2
3088	116	when it does , you 're entirely unprepared .	2
3092	116	, you 're entirely unprepared .	1
3108	117	that captures the innocence and budding demons within a wallflower	3
3109	117	captures the innocence and budding demons within a wallflower	3
3111	117	the innocence and budding demons within a wallflower	2
3115	117	budding demons within a wallflower	2
3124	118	300 years of Russian history and culture	3
3128	118	of Russian history and culture	2
3134	118	compressed into an evanescent , seamless and sumptuous stream of consciousness .	3
3135	118	compressed into an evanescent , seamless and sumptuous stream of consciousness	3
3137	118	into an evanescent , seamless and sumptuous stream of consciousness	3
3138	118	an evanescent , seamless and sumptuous stream of consciousness	4
3139	118	an evanescent , seamless and sumptuous stream	3
3140	118	evanescent , seamless and sumptuous stream	3
3142	118	, seamless and sumptuous stream	3
3153	119	The filmmakers want nothing else than to show us a good time , and	4
3154	119	The filmmakers want nothing else than to show us a good time ,	3
3155	119	The filmmakers want nothing else than to show us a good time	3
3158	119	want nothing else than to show us a good time	3
3169	119	in their cheap , B movie way , they succeed	3
3183	120	Mr. Polanski is in his element here :	4
3184	120	Mr. Polanski is in his element here	3
3209	120	than he has ever revealed before about the source of his spiritual survival	2
3210	120	he has ever revealed before about the source of his spiritual survival	2
3212	120	has ever revealed before about the source of his spiritual survival	2
3214	120	revealed before about the source of his spiritual survival	3
3216	120	before about the source of his spiritual survival	2
3218	120	about the source of his spiritual survival	2
3231	121	is better than any summer blockbuster	4
3232	121	better than any summer blockbuster	4
3239	121	we had to endure last summer , and	1
3240	121	we had to endure last summer ,	1
3249	121	hopefully , sets the tone for a summer of good stuff	4
3251	121	, sets the tone for a summer of good stuff	3
3252	121	sets the tone for a summer of good stuff	3
3254	121	the tone for a summer of good stuff	3
3265	123	Violent , vulgar and forgettably entertaining .	1
3266	123	Violent , vulgar and forgettably entertaining	1
